genename	protein_desc	Accession_Number	Molecular_Weight	SKMES1.PARP14m3.DMSO_SpC	SKMES1.PARP14m3.RBN011364_SpC	label	uniprotswissprot	entrez.id	spc.trt_ctrl.delta	spc.ctrl_fraction_delta	molweight	ctrl.binding	trt.binding	trt.fc.binding	trt.fc	gene.symbol.xref
HNRNPR	Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens GN=HNRNPR PE=1 SV=1	sp|O43390|HNRPR_HUMAN	71 kDa	8	0	skmes_parp14m3.adpr.msbio	O43390	10236	-8	-1	71	8.01408450704225	0.0140845070422535	0.00175746924428822	0.00124843945068664	HNRNPR
HNRNPU	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens GN=HNRNPU PE=1 SV=6	sp|Q00839|HNRPU_HUMAN	91 kDa	24	26	skmes_parp14m3.adpr.msbio	Q00839	3192	2	0.0769230769230769	91	24.010989010989	26.010989010989	1.08329519450801	1.08329862557268	HNRNPU
HOOK2	Protein Hook homolog 2 OS=Homo sapiens GN=HOOK2 PE=1 SV=3	sp|Q96ED9|HOOK2_HUMAN	83 kDa	3	17	skmes_parp14m3.adpr.msbio	Q96ED9	29911	14	0.823529411764706	83	3.01204819277108	17.0120481927711	5.648	5.65116279069768	HOOK2
HP	Haptoglobin OS=Homo sapiens GN=HP PE=1 SV=1	sp|P00738|HPT_HUMAN	45 kDa	12	0	skmes_parp14m3.adpr.msbio	P00738	3240	-12	-1	45	12.0222222222222	0.0222222222222222	0.00184842883548983	0.000832639467110741	HP
HPX	Hemopexin OS=Homo sapiens GN=HPX PE=1 SV=2	sp|P02790|HEMO_HUMAN	52 kDa	2	0	skmes_parp14m3.adpr.msbio	P02790	3263	-2	-1	52	2.01923076923077	0.0192307692307692	0.00952380952380952	0.00497512437810945	HPX
HRNR	Hornerin OS=Homo sapiens GN=HRNR PE=1 SV=2	sp|Q86YZ3|HORN_HUMAN	282 kDa	50	46	skmes_parp14m3.adpr.msbio	Q86YZ3	388697	-4	-0.08	282	50.0035460992908	46.0035460992908	0.9200056733565	0.92001599680064	HRNR
HSD17B10	3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens GN=HSD17B10 PE=1 SV=3	sp|Q99714|HCD2_HUMAN	27 kDa	20	0	skmes_parp14m3.adpr.msbio	Q99714	3028	-20	-1	27	20.037037037037	0.037037037037037	0.00184842883548983	0.000499750124937531	HSD17B10
HSD17B11	Estradiol 17-beta-dehydrogenase 11 OS=Homo sapiens GN=HSD17B11 PE=1 SV=3	sp|Q8NBQ5|DHB11_HUMAN	33 kDa	16	5	skmes_parp14m3.adpr.msbio	Q8NBQ5	51170	-11	-0.6875	33	16.030303030303	5.03030303030303	0.313799621928166	0.312929419113054	HSD17B11
HSD17B12	Very-long-chain 3-oxoacyl-CoA reductase OS=Homo sapiens GN=HSD17B12 PE=1 SV=2	sp|Q53GQ0|DHB12_HUMAN	34 kDa	8	11	skmes_parp14m3.adpr.msbio	Q53GQ0	51144	3	0.272727272727273	34	8.02941176470588	11.0294117647059	1.37362637362637	1.37453183520599	HSD17B12
HSP90AA1	Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1 PE=1 SV=5	sp|P07900|HS90A_HUMAN	85 kDa	29	9	skmes_parp14m3.adpr.msbio	P07900	3320	-20	-0.689655172413793	85	29.0117647058824	9.01176470588235	0.310624493106245	0.310582557738711	HSP90AA1
HSP90AB1	Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4	sp|P08238|HS90B_HUMAN	83 kDa	19	8	skmes_parp14m3.adpr.msbio	P08238	3326	-11	-0.578947368421053	83	19.0120481927711	8.01204819277108	0.421419518377693	0.421357180431352	HSP90AB1
HSPA1A	Heat shock 70 kDa protein 1A OS=Homo sapiens GN=HSPA1A PE=1 SV=1	sp|P0DMV8|HS71A_HUMAN (+1)	70 kDa	82	61	skmes_parp14m3.adpr.msbio	P0DMV8	3303	-21	-0.25609756097561	70	82.0142857142857	61.0142857142857	0.743947047552691	0.743933666626021	HSPA1A
HSPA5	78 kDa glucose-regulated protein OS=Homo sapiens GN=HSPA5 PE=1 SV=2	sp|P11021|GRP78_HUMAN	72 kDa	31	42	skmes_parp14m3.adpr.msbio	P11021	3309	11	0.261904761904762	72	31.0138888888889	42.0138888888889	1.35467980295566	1.35472428248952	HSPA5
HSPA8	Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1	sp|P11142|HSP7C_HUMAN	71 kDa	122	100	skmes_parp14m3.adpr.msbio	P11142	3312	-22	-0.180327868852459	71	122.014084507042	100.014084507042	0.819692947016045	0.819686910908942	HSPA8
HSPB1	Heat shock protein beta-1 OS=Homo sapiens GN=HSPB1 PE=1 SV=2	sp|P04792|HSPB1_HUMAN	23 kDa	16	15	skmes_parp14m3.adpr.msbio	P04792	3315	-1	-0.0625	23	16.0434782608696	15.0434782608696	0.937669376693767	0.937539038101187	HSPB1
HSPG2	Basement membrane-specific heparan sulfate proteoglycan core protein OS=Homo sapiens GN=HSPG2 PE=1 SV=4	sp|P98160|PGBM_HUMAN	469 kDa	4	0	skmes_parp14m3.adpr.msbio	P98160	3339	-4	-1	469	4.00213219616205	0.00213219616204691	0.00053276505061268	0.00249376558603491	HSPG2
HTATSF1	HIV Tat-specific factor 1 OS=Homo sapiens GN=HTATSF1 PE=1 SV=1	sp|O43719|HTSF1_HUMAN	86 kDa	73	95	skmes_parp14m3.adpr.msbio	O43719	27336	22	0.231578947368421	86	73.0116279069767	95.0116279069767	1.30132186653926	1.30132858512533	HTATSF1
HTRA3	Serine protease HTRA3 OS=Homo sapiens GN=HTRA3 PE=1 SV=2	sp|P83110|HTRA3_HUMAN	49 kDa	2	0	skmes_parp14m3.adpr.msbio	P83110	94031	-2	-1	49	2.02040816326531	0.0204081632653061	0.0101010101010101	0.00497512437810945	HTRA3
HUWE1	E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens GN=HUWE1 PE=1 SV=3	sp|Q7Z6Z7|HUWE1_HUMAN	482 kDa	8	0	skmes_parp14m3.adpr.msbio	Q7Z6Z7	10075	-8	-1	482	8.00207468879668	0.0020746887966805	0.000259268861809697	0.00124843945068664	HUWE1
IDE	Insulin-degrading enzyme OS=Homo sapiens GN=IDE PE=1 SV=4	sp|P14735|IDE_HUMAN	118 kDa	3	4	skmes_parp14m3.adpr.msbio	P14735	3416	1	0.25	118	3.00847457627119	4.00847457627119	1.33239436619718	1.33222591362126	IDE
IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial OS=Homo sapiens GN=IDH3B PE=1 SV=2	sp|O43837|IDH3B_HUMAN	42 kDa	0	2	skmes_parp14m3.adpr.msbio	O43837	3420	2	1	42	0.0238095238095238	2.02380952380952	85	201	IDH3B
IDH3G	Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial OS=Homo sapiens GN=IDH3G PE=1 SV=1	sp|P51553|IDH3G_HUMAN	43 kDa	4	7	skmes_parp14m3.adpr.msbio	P51553	3421	3	0.428571428571429	43	4.02325581395349	7.02325581395349	1.74566473988439	1.74812967581047	IDH3G
IFI16	Gamma-interferon-inducible protein 16 OS=Homo sapiens GN=IFI16 PE=1 SV=3	sp|Q16666|IF16_HUMAN	88 kDa	20	24	skmes_parp14m3.adpr.msbio	Q16666	3428	4	0.166666666666667	88	20.0113636363636	24.0113636363636	1.19988642816581	1.19990004997501	IFI16
IGF2BP2	Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens GN=IGF2BP2 PE=1 SV=2	sp|Q9Y6M1|IF2B2_HUMAN	66 kDa	4	0	skmes_parp14m3.adpr.msbio	Q9Y6M1	10644	-4	-1	66	4.01515151515152	0.0151515151515152	0.00377358490566038	0.00249376558603491	IGF2BP2
IGF2BP3	Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens GN=IGF2BP3 PE=1 SV=2	sp|O00425|IF2B3_HUMAN	64 kDa	10	11	skmes_parp14m3.adpr.msbio	O00425	10643	1	0.0909090909090909	64	10.015625	11.015625	1.09984399375975	1.0999000999001	IGF2BP3
IGG1	Immunoglobulin gamma-1 heavy chain OS=Homo sapiens PE=1 SV=1	sp|P0DOX5|IGG1_HUMAN	49 kDa	22	0	skmes_parp14m3.adpr.msbio	P0DOX5	NA	-22	-1	49	22.0204081632653	0.0204081632653061	0.00092678405931418	0.000454338936846888	NA
IGHA1	Immunoglobulin heavy constant alpha 1 OS=Homo sapiens GN=IGHA1 PE=1 SV=2	sp|P01876|IGHA1_HUMAN	38 kDa	6	0	skmes_parp14m3.adpr.msbio	P01876	3493	-6	-1	38	6.02631578947368	0.0263157894736842	0.00436681222707424	0.00166389351081531	IGHA1
IGHG2	Immunoglobulin heavy constant gamma 2 OS=Homo sapiens GN=IGHG2 PE=1 SV=2	sp|P01859|IGHG2_HUMAN	36 kDa	16	0	skmes_parp14m3.adpr.msbio	P01859	3501	-16	-1	36	16.0277777777778	0.0277777777777778	0.00173310225303293	0.000624609618988132	IGHG2
IGHG3	Immunoglobulin heavy constant gamma 3 OS=Homo sapiens GN=IGHG3 PE=1 SV=2	sp|P01860|IGHG3_HUMAN	41 kDa	16	0	skmes_parp14m3.adpr.msbio	P01860	3502	-16	-1	41	16.0243902439024	0.024390243902439	0.0015220700152207	0.000624609618988132	IGHG3
IGHG4	Immunoglobulin heavy constant gamma 4 OS=Homo sapiens GN=IGHG4 PE=1 SV=1	sp|P01861|IGHG4_HUMAN	36 kDa	12	0	skmes_parp14m3.adpr.msbio	P01861	3503	-12	-1	36	12.0277777777778	0.0277777777777778	0.0023094688221709	0.000832639467110741	IGHG4
IGHM	Immunoglobulin heavy constant mu OS=Homo sapiens GN=IGHM PE=1 SV=4	sp|P01871|IGHM_HUMAN (+1)	49 kDa	3	0	skmes_parp14m3.adpr.msbio	P01871	3507	-3	-1	49	3.02040816326531	0.0204081632653061	0.00675675675675676	0.00332225913621263	IGHM
IGK	Immunoglobulin kappa light chain OS=Homo sapiens PE=1 SV=1	sp|P0DOX7|IGK_HUMAN	23 kDa	13	0	skmes_parp14m3.adpr.msbio	P0DOX7	50802	-13	-1	23	13.0434782608696	0.0434782608695652	0.00333333333333333	0.000768639508070715	IGK
IGKV2-28	Immunoglobulin kappa variable 2-28 OS=Homo sapiens GN=IGKV2-28 PE=3 SV=1	sp|A0A075B6P5|KV228_HUMAN (+3)	13 kDa	2	0	skmes_parp14m3.adpr.msbio	A0A075B6P5	28921	-2	-1	13	2.07692307692308	0.0769230769230769	0.037037037037037	0.00497512437810945	IGKV2-28
IGKV3-20	Immunoglobulin kappa variable 3-20 OS=Homo sapiens GN=IGKV3-20 PE=1 SV=2	sp|P01619|KV320_HUMAN	13 kDa	2	0	skmes_parp14m3.adpr.msbio	P01619	28912	-2	-1	13	2.07692307692308	0.0769230769230769	0.037037037037037	0.00497512437810945	IGKV3-20
IGKV3D-7	Immunoglobulin kappa variable 3D-7 OS=Homo sapiens GN=IGKV3D-7 PE=3 SV=5	sp|A0A0C4DH55|KVD07_HUMAN (+1)	13 kDa	2	0	skmes_parp14m3.adpr.msbio	A0A0C4DH55	28877	-2	-1	13	2.07692307692308	0.0769230769230769	0.037037037037037	0.00497512437810945	IGKV3D-7
IGL1	Immunoglobulin lambda-1 light chain OS=Homo sapiens PE=1 SV=1	sp|P0DOX8|IGL1_HUMAN	23 kDa	8	0	skmes_parp14m3.adpr.msbio	P0DOX8	3543	-8	-1	23	8.04347826086956	0.0434782608695652	0.00540540540540541	0.00124843945068664	IGLL1
IGLC2	Immunoglobulin lambda constant 2 OS=Homo sapiens GN=IGLC2 PE=1 SV=1	sp|P0DOY2|IGLC2_HUMAN (+1)	11 kDa	6	0	skmes_parp14m3.adpr.msbio	P0DOY2	3538	-6	-1	11	6.09090909090909	0.0909090909090909	0.0149253731343284	0.00166389351081531	IGLC2
IL36RN	Interleukin-36 receptor antagonist protein OS=Homo sapiens GN=IL36RN PE=1 SV=1	sp|Q9UBH0|I36RA_HUMAN	17 kDa	2	0	skmes_parp14m3.adpr.msbio	Q9UBH0	26525	-2	-1	17	2.05882352941176	0.0588235294117647	0.0285714285714286	0.00497512437810945	IL36RN
ILF2	Interleukin enhancer-binding factor 2 OS=Homo sapiens GN=ILF2 PE=1 SV=2	sp|Q12905|ILF2_HUMAN	43 kDa	10	7	skmes_parp14m3.adpr.msbio	Q12905	3608	-3	-0.3	43	10.0232558139535	7.02325581395349	0.700696055684455	0.7002997002997	ILF2
IMMT	MICOS complex subunit MIC60 OS=Homo sapiens GN=IMMT PE=1 SV=1	sp|Q16891|MIC60_HUMAN	84 kDa	8	4	skmes_parp14m3.adpr.msbio	Q16891	10989	-4	-0.5	84	8.01190476190476	4.01190476190476	0.50074294205052	0.500624219725343	IMMT
INA	Alpha-internexin OS=Homo sapiens GN=INA PE=1 SV=2	sp|Q16352|AINX_HUMAN	55 kDa	23	14	skmes_parp14m3.adpr.msbio	Q16352	9118	-9	-0.391304347826087	55	23.0181818181818	14.0181818181818	0.609004739336493	0.608865710560626	INA
INTS1	Integrator complex subunit 1 OS=Homo sapiens GN=INTS1 PE=1 SV=2	sp|Q8N201|INT1_HUMAN	244 kDa	16	0	skmes_parp14m3.adpr.msbio	Q8N201	26173	-16	-1	244	16.0040983606557	0.00409836065573771	0.000256081946222791	0.000624609618988132	INTS1
IQGAP1	Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1	sp|P46940|IQGA1_HUMAN	189 kDa	35	52	skmes_parp14m3.adpr.msbio	P46940	8826	17	0.326923076923077	189	35.005291005291	52.005291005291	1.48564087061669	1.4855755498429	IQGAP1
IQGAP3	Ras GTPase-activating-like protein IQGAP3 OS=Homo sapiens GN=IQGAP3 PE=1 SV=2	sp|Q86VI3|IQGA3_HUMAN	185 kDa	6	7	skmes_parp14m3.adpr.msbio	Q86VI3	128239	1	0.142857142857143	185	6.00540540540541	7.00540540540541	1.16651665166517	1.16638935108153	IQGAP3
IQSEC1	IQ motif and SEC7 domain-containing protein 1 OS=Homo sapiens GN=IQSEC1 PE=1 SV=1	sp|Q6DN90|IQEC1_HUMAN	108 kDa	35	20	skmes_parp14m3.adpr.msbio	Q6DN90	9922	-15	-0.428571428571429	108	35.0092592592593	20.0092592592593	0.571541920126951	0.571550985432734	IQSEC1
IREB2	Iron-responsive element-binding protein 2 OS=Homo sapiens GN=IREB2 PE=1 SV=3	sp|P48200|IREB2_HUMAN	105 kDa	3	4	skmes_parp14m3.adpr.msbio	P48200	3658	1	0.25	105	3.00952380952381	4.00952380952381	1.33227848101266	1.33222591362126	IREB2
ITPR3	Inositol 1,4,5-trisphosphate receptor type 3 OS=Homo sapiens GN=ITPR3 PE=1 SV=2	sp|Q14573|ITPR3_HUMAN	304 kDa	7	0	skmes_parp14m3.adpr.msbio	Q14573	3710	-7	-1	304	7.00328947368421	0.00328947368421053	0.000469704086425552	0.0014265335235378	ITPR3
JMJD1C	Probable JmjC domain-containing histone demethylation protein 2C OS=Homo sapiens GN=JMJD1C PE=1 SV=2	sp|Q15652|JHD2C_HUMAN	285 kDa	11	3	skmes_parp14m3.adpr.msbio	Q15652	221037	-8	-0.727272727272727	285	11.0035087719298	3.00350877192982	0.272959183673469	0.27338782924614	JMJD1C
JUP	Junction plakoglobin OS=Homo sapiens GN=JUP PE=1 SV=3	sp|P14923|PLAK_HUMAN	82 kDa	41	18	skmes_parp14m3.adpr.msbio	P14923	3728	-23	-0.560975609756098	82	41.0121951219512	18.0121951219512	0.43919119833482	0.439161180199951	JUP
KANK1	KN motif and ankyrin repeat domain-containing protein 1 OS=Homo sapiens GN=KANK1 PE=1 SV=3	sp|Q14678|KANK1_HUMAN	147 kDa	13	3	skmes_parp14m3.adpr.msbio	Q14678	23189	-10	-0.769230769230769	147	13.0068027210884	3.00680272108844	0.231171548117155	0.231360491929285	KANK1
KANK2	KN motif and ankyrin repeat domain-containing protein 2 OS=Homo sapiens GN=KANK2 PE=1 SV=1	sp|Q63ZY3|KANK2_HUMAN	91 kDa	2	0	skmes_parp14m3.adpr.msbio	Q63ZY3	25959	-2	-1	91	2.01098901098901	0.010989010989011	0.00546448087431694	0.00497512437810945	KANK2
KDELR1	ER lumen protein-retaining receptor 1 OS=Homo sapiens GN=KDELR1 PE=1 SV=1	sp|P24390|ERD21_HUMAN (+1)	25 kDa	3	0	skmes_parp14m3.adpr.msbio	P24390	10945	-3	-1	25	3.04	0.04	0.0131578947368421	0.00332225913621263	KDELR1
KDM1A	Lysine-specific histone demethylase 1A OS=Homo sapiens GN=KDM1A PE=1 SV=2	sp|O60341|KDM1A_HUMAN	93 kDa	8	0	skmes_parp14m3.adpr.msbio	O60341	23028	-8	-1	93	8.01075268817204	0.010752688172043	0.00134228187919463	0.00124843945068664	KDM1A
KHDRBS1	KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens GN=KHDRBS1 PE=1 SV=1	sp|Q07666|KHDR1_HUMAN	48 kDa	7	18	skmes_parp14m3.adpr.msbio	Q07666	10657	11	0.611111111111111	48	7.02083333333333	18.0208333333333	2.56676557863501	2.56918687589158	KHDRBS1
KIAA0100	Protein KIAA0100 OS=Homo sapiens GN=KIAA0100 PE=1 SV=3	sp|Q14667|K0100_HUMAN	254 kDa	0	9	skmes_parp14m3.adpr.msbio	Q14667	9703	9	1	254	0.00393700787401575	9.00393700787402	2287	901	KIAA0100
KIAA0355	Uncharacterized protein KIAA0355 OS=Homo sapiens GN=KIAA0355 PE=1 SV=2	sp|O15063|K0355_HUMAN	116 kDa	2	5	skmes_parp14m3.adpr.msbio	O15063	9710	3	0.6	116	2.00862068965517	5.00862068965517	2.49356223175966	2.49253731343284	KIAA0355
KIAA1191	Putative monooxygenase p33MONOX OS=Homo sapiens GN=KIAA1191 PE=1 SV=1	sp|Q96A73|P33MX_HUMAN	33 kDa	7	7	skmes_parp14m3.adpr.msbio	Q96A73	57179	0	0	33	7.03030303030303	7.03030303030303	1	1	KIAA1191
KIAA1217	Sickle tail protein homolog OS=Homo sapiens GN=KIAA1217 PE=1 SV=2	sp|Q5T5P2|SKT_HUMAN	214 kDa	78	100	skmes_parp14m3.adpr.msbio	Q5T5P2	56243	22	0.22	214	78.0046728971963	100.004672897196	1.28203438567064	1.28201512626586	KIAA1217
KIF14	Kinesin-like protein KIF14 OS=Homo sapiens GN=KIF14 PE=1 SV=1	sp|Q15058|KIF14_HUMAN	186 kDa	0	6	skmes_parp14m3.adpr.msbio	Q15058	9928	6	1	186	0.00537634408602151	6.00537634408602	1117	601	KIF14
KIF1C	Kinesin-like protein KIF1C OS=Homo sapiens GN=KIF1C PE=1 SV=3	sp|O43896|KIF1C_HUMAN	123 kDa	2	0	skmes_parp14m3.adpr.msbio	O43896	10749	-2	-1	123	2.00813008130081	0.00813008130081301	0.00404858299595142	0.00497512437810945	KIF1C
KIFC1	Kinesin-like protein KIFC1 OS=Homo sapiens GN=KIFC1 PE=1 SV=2	sp|Q9BW19|KIFC1_HUMAN	74 kDa	12	6	skmes_parp14m3.adpr.msbio	Q9BW19	3833	-6	-0.5	74	12.0135135135135	6.01351351351351	0.500562429696288	0.500416319733555	KIFC1
KNL1	Kinetochore scaffold 1 OS=Homo sapiens GN=KNL1 PE=1 SV=3	sp|Q8NG31|KNL1_HUMAN	265 kDa	13	0	skmes_parp14m3.adpr.msbio	Q8NG31	57082	-13	-1	265	13.0037735849057	0.00377358490566038	0.000290191526407429	0.000768639508070715	KNL1
KPNB1	Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2	sp|Q14974|IMB1_HUMAN	97 kDa	12	10	skmes_parp14m3.adpr.msbio	Q14974	3837	-2	-0.166666666666667	97	12.0103092783505	10.0103092783505	0.833476394849785	0.833472106577852	KPNB1
KPRP	Keratinocyte proline-rich protein OS=Homo sapiens GN=KPRP PE=1 SV=1	sp|Q5T749|KPRP_HUMAN	64 kDa	29	19	skmes_parp14m3.adpr.msbio	Q5T749	448834	-10	-0.344827586206897	64	29.015625	19.015625	0.655358104469575	0.655291278869355	KPRP
KRBA1	Protein KRBA1 OS=Homo sapiens GN=KRBA1 PE=1 SV=3	sp|A5PL33|KRBA1_HUMAN	107 kDa	2	0	skmes_parp14m3.adpr.msbio	A5PL33	84626	-2	-1	107	2.00934579439252	0.00934579439252336	0.00465116279069767	0.00497512437810945	KRBA1
KRT1	Keratin, type II cytoskeletal 1 OS=Homo sapiens GN=KRT1 PE=1 SV=6	sp|P04264|K2C1_HUMAN	66 kDa	526	497	skmes_parp14m3.adpr.msbio	P04264	3848	-29	-0.0551330798479087	66	526.015151515152	497.015151515152	0.944868508223637	0.944867968289576	KRT1
KRT18	Keratin, type I cytoskeletal 18 OS=Homo sapiens GN=KRT18 PE=1 SV=2	sp|P05783|K1C18_HUMAN	48 kDa	269	290	skmes_parp14m3.adpr.msbio	P05783	3875	21	0.0724137931034483	48	269.020833333333	290.020833333333	1.07806086889181	1.07806401249024	KRT18
KRT9	Keratin, type I cytoskeletal 9 OS=Homo sapiens GN=KRT9 PE=1 SV=3	sp|P35527|K1C9_HUMAN	62 kDa	343	354	skmes_parp14m3.adpr.msbio	P35527	3857	11	0.0310734463276836	62	343.016129032258	354.016129032258	1.03206846287676	1.03206903588817	KRT9
KRTAP13-2	Keratin-associated protein 13-2 OS=Homo sapiens GN=KRTAP13-2 PE=1 SV=1	sp|Q52LG2|KR132_HUMAN	19 kDa	5	0	skmes_parp14m3.adpr.msbio	Q52LG2	337959	-5	-1	19	5.05263157894737	0.0526315789473684	0.0104166666666667	0.00199600798403194	KRTAP13-2
KTN1	Kinectin OS=Homo sapiens GN=KTN1 PE=1 SV=1	sp|Q86UP2|KTN1_HUMAN	156 kDa	19	10	skmes_parp14m3.adpr.msbio	Q86UP2	3895	-9	-0.473684210526316	156	19.0064102564103	10.0064102564103	0.526475548060708	0.52656496580747	KTN1
L2HGDH	L-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Homo sapiens GN=L2HGDH PE=1 SV=3	sp|Q9H9P8|L2HDH_HUMAN	50 kDa	2	0	skmes_parp14m3.adpr.msbio	Q9H9P8	79944	-2	-1	50	2.02	0.02	0.0099009900990099	0.00497512437810945	L2HGDH
LACTB	Serine beta-lactamase-like protein LACTB, mitochondrial OS=Homo sapiens GN=LACTB PE=1 SV=2	sp|P83111|LACTB_HUMAN	61 kDa	2	0	skmes_parp14m3.adpr.msbio	P83111	114294	-2	-1	61	2.01639344262295	0.0163934426229508	0.00813008130081301	0.00497512437810945	LACTB
LAMB3	Laminin subunit beta-3 OS=Homo sapiens GN=LAMB3 PE=1 SV=1	sp|Q13751|LAMB3_HUMAN	130 kDa	32	40	skmes_parp14m3.adpr.msbio	Q13751	3914	8	0.2	130	32.0076923076923	40.0076923076923	1.24993991828887	1.24992189940644	LAMB3
LATS1	Serine/threonine-protein kinase LATS1 OS=Homo sapiens GN=LATS1 PE=1 SV=1	sp|O95835|LATS1_HUMAN	127 kDa	31	37	skmes_parp14m3.adpr.msbio	O95835	9113	6	0.162162162162162	127	31.007874015748	37.007874015748	1.19349923819198	1.19348597226701	LATS1
LBR	Lamin-B receptor OS=Homo sapiens GN=LBR PE=1 SV=2	sp|Q14739|LBR_HUMAN	71 kDa	0	2	skmes_parp14m3.adpr.msbio	Q14739	3930	2	1	71	0.0140845070422535	2.01408450704225	143	201	LBR
LDHA	L-lactate dehydrogenase A chain OS=Homo sapiens GN=LDHA PE=1 SV=2	sp|P00338|LDHA_HUMAN	37 kDa	17	7	skmes_parp14m3.adpr.msbio	P00338	3939	-10	-0.588235294117647	37	17.027027027027	7.02702702702703	0.412698412698413	0.412110523221634	LDHA
LENG1	Leukocyte receptor cluster member 1 OS=Homo sapiens GN=LENG1 PE=1 SV=1	sp|Q96BZ8|LENG1_HUMAN	31 kDa	22	30	skmes_parp14m3.adpr.msbio	Q96BZ8	79165	8	0.266666666666667	31	22.0322580645161	30.0322580645161	1.36310395314788	1.36347114947751	LENG1
LGALS3	Galectin-3 OS=Homo sapiens GN=LGALS3 PE=1 SV=5	sp|P17931|LEG3_HUMAN	26 kDa	4	0	skmes_parp14m3.adpr.msbio	P17931	3958	-4	-1	26	4.03846153846154	0.0384615384615385	0.00952380952380952	0.00249376558603491	LGALS3
LGALS7	Galectin-7 OS=Homo sapiens GN=LGALS7 PE=1 SV=2	sp|P47929|LEG7_HUMAN	15 kDa	3	0	skmes_parp14m3.adpr.msbio	P47929	3963	-3	-1	15	3.06666666666667	0.0666666666666667	0.0217391304347826	0.00332225913621263	LGALS7
LMNA	Prelamin-A/C OS=Homo sapiens GN=LMNA PE=1 SV=1	sp|P02545|LMNA_HUMAN	74 kDa	40	59	skmes_parp14m3.adpr.msbio	P02545	4000	19	0.322033898305085	74	40.0135135135135	59.0135135135135	1.47483958122256	1.47488127968008	LMNA
LMNB1	Lamin-B1 OS=Homo sapiens GN=LMNB1 PE=1 SV=2	sp|P20700|LMNB1_HUMAN	66 kDa	0	6	skmes_parp14m3.adpr.msbio	P20700	4001	6	1	66	0.0151515151515152	6.01515151515152	397	601	LMNB1
LMO7	LIM domain only protein 7 OS=Homo sapiens GN=LMO7 PE=1 SV=3	sp|Q8WWI1|LMO7_HUMAN	193 kDa	16	49	skmes_parp14m3.adpr.msbio	Q8WWI1	4008	33	0.673469387755102	193	16.0051813471503	49.0051813471503	3.06183230819035	3.06121174266084	LMO7
LOR	Loricrin OS=Homo sapiens GN=LOR PE=1 SV=2	sp|P23490|LORI_HUMAN	26 kDa	4	3	skmes_parp14m3.adpr.msbio	P23490	4014	-1	-0.25	26	4.03846153846154	3.03846153846154	0.752380952380952	0.750623441396509	LORICRIN
LRRC59	Leucine-rich repeat-containing protein 59 OS=Homo sapiens GN=LRRC59 PE=1 SV=1	sp|Q96AG4|LRC59_HUMAN	35 kDa	14	10	skmes_parp14m3.adpr.msbio	Q96AG4	55379	-4	-0.285714285714286	35	14.0285714285714	10.0285714285714	0.714867617107943	0.714489650249822	LRRC59
LSM12	Protein LSM12 homolog OS=Homo sapiens GN=LSM12 PE=1 SV=2	sp|Q3MHD2|LSM12_HUMAN	22 kDa	5	3	skmes_parp14m3.adpr.msbio	Q3MHD2	124801	-2	-0.4	22	5.04545454545455	3.04545454545455	0.603603603603604	0.600798403193613	LSM12
LSM14A	Protein LSM14 homolog A OS=Homo sapiens GN=LSM14A PE=1 SV=3	sp|Q8ND56|LS14A_HUMAN	51 kDa	42	44	skmes_parp14m3.adpr.msbio	Q8ND56	26065	2	0.0454545454545455	51	42.0196078431373	44.0196078431373	1.04759682687821	1.04760771244942	LSM14A
LSM4	U6 snRNA-associated Sm-like protein LSm4 OS=Homo sapiens GN=LSM4 PE=1 SV=1	sp|Q9Y4Z0|LSM4_HUMAN	15 kDa	3	5	skmes_parp14m3.adpr.msbio	Q9Y4Z0	25804	2	0.4	15	3.06666666666667	5.06666666666667	1.65217391304348	1.66445182724253	LSM4
LTBP3	Latent-transforming growth factor beta-binding protein 3 OS=Homo sapiens GN=LTBP3 PE=1 SV=4	sp|Q9NS15|LTBP3_HUMAN	139 kDa	3	0	skmes_parp14m3.adpr.msbio	Q9NS15	4054	-3	-1	139	3.00719424460432	0.00719424460431655	0.00239234449760766	0.00332225913621263	LTBP3
LTN1	E3 ubiquitin-protein ligase listerin OS=Homo sapiens GN=LTN1 PE=1 SV=6	sp|O94822|LTN1_HUMAN	201 kDa	0	13	skmes_parp14m3.adpr.msbio	O94822	26046	13	1	201	0.00497512437810945	13.0049751243781	2614	1301	LTN1
