genename	protein_desc	Accession_Number	Molecular_Weight	SKMES1.AF1521.DMSO_SpC	SKMES1.AF1521.Dox_SpC	label	uniprotswissprot	entrez.id	spc.trt_ctrl.delta	spc.ctrl_fraction_delta	molweight	ctrl.binding	trt.binding	trt.fc.binding	trt.fc	gene.symbol.xref
HELLS	Lymphoid-specific helicase OS=Homo sapiens GN=HELLS PE=1 SV=1	sp|Q9NRZ9|HELLS_HUMAN	97 kDa	0	2	skmes_dox.adpr.msbio	Q9NRZ9	3070	2	1	97	0.0103092783505155	2.01030927835052	195	201	HELLS
HELZ	Probable helicase with zinc finger domain OS=Homo sapiens GN=HELZ PE=1 SV=2	sp|P42694|HELZ_HUMAN	219 kDa	0	2	skmes_dox.adpr.msbio	P42694	9931	2	1	219	0.0045662100456621	2.00456621004566	439	201	HELZ
HIST1H2AG	Histone H2A type 1 OS=Homo sapiens GN=HIST1H2AG PE=1 SV=2	sp|P0C0S8|H2A1_HUMAN (+6)	14 kDa	6	4	skmes_dox.adpr.msbio	P0C0S8	8969	-2	-0.333333333333333	14	6.07142857142857	4.07142857142857	0.670588235294118	0.667221297836938	H2AC11
HIST1H2BK	Histone H2B type 1-K OS=Homo sapiens GN=HIST1H2BK PE=1 SV=3	sp|O60814|H2B1K_HUMAN (+7)	14 kDa	12	12	skmes_dox.adpr.msbio	O60814	85236	0	0	14	12.0714285714286	12.0714285714286	1	1	H2BC12
HIST1H4A	Histone H4 OS=Homo sapiens GN=HIST1H4A PE=1 SV=2	sp|P62805|H4_HUMAN	11 kDa	7	3	skmes_dox.adpr.msbio	P62805	8359	-4	-0.571428571428571	11	7.09090909090909	3.09090909090909	0.435897435897436	0.429386590584879	H4C1
HIVEP2	Transcription factor HIVEP2 OS=Homo sapiens GN=HIVEP2 PE=1 SV=2	sp|P31629|ZEP2_HUMAN	269 kDa	4	0	skmes_dox.adpr.msbio	P31629	3097	-4	-1	269	4.00371747211896	0.00371747211895911	0.000928505106778087	0.00249376558603491	HIVEP2
HLTF	Helicase-like transcription factor OS=Homo sapiens GN=HLTF PE=1 SV=2	sp|Q14527|HLTF_HUMAN	114 kDa	71	85	skmes_dox.adpr.msbio	Q14527	6596	14	0.164705882352941	114	71.0087719298246	85.0087719298246	1.19715873996294	1.19715533023518	HLTF
HMGA1	High mobility group protein HMG-I/HMG-Y OS=Homo sapiens GN=HMGA1 PE=1 SV=3	sp|P17096|HMGA1_HUMAN	12 kDa	28	30	skmes_dox.adpr.msbio	P17096	3159	2	0.0666666666666667	12	28.0833333333333	30.0833333333333	1.07121661721068	1.07140307033202	HMGA1
HMGA2	High mobility group protein HMGI-C OS=Homo sapiens GN=HMGA2 PE=1 SV=1	sp|P52926|HMGA2_HUMAN	12 kDa	6	5	skmes_dox.adpr.msbio	P52926	8091	-1	-0.166666666666667	12	6.08333333333333	5.08333333333333	0.835616438356164	0.833610648918469	HMGA2
HMGB1	High mobility group protein B1 OS=Homo sapiens GN=HMGB1 PE=1 SV=3	sp|P09429|HMGB1_HUMAN	25 kDa	85	107	skmes_dox.adpr.msbio	P09429	3146	22	0.205607476635514	25	85.04	107.04	1.25870178739417	1.25879308316669	HMGB1
HMGB2	High mobility group protein B2 OS=Homo sapiens GN=HMGB2 PE=1 SV=2	sp|P26583|HMGB2_HUMAN	24 kDa	91	123	skmes_dox.adpr.msbio	P26583	3148	32	0.260162601626016	24	91.0416666666667	123.041666666667	1.35148741418764	1.35160971321833	HMGB2
HMGB3	High mobility group protein B3 OS=Homo sapiens GN=HMGB3 PE=1 SV=4	sp|O15347|HMGB3_HUMAN	23 kDa	26	35	skmes_dox.adpr.msbio	O15347	3149	9	0.257142857142857	23	26.0434782608696	35.0434782608696	1.34557595993322	1.34602076124567	HMGB3
HMGN1	Non-histone chromosomal protein HMG-14 OS=Homo sapiens GN=HMGN1 PE=1 SV=3	sp|P05114|HMGN1_HUMAN	11 kDa	7	6	skmes_dox.adpr.msbio	P05114	3150	-1	-0.142857142857143	11	7.09090909090909	6.09090909090909	0.858974358974359	0.85734664764622	HMGN1
HMGN2	Non-histone chromosomal protein HMG-17 OS=Homo sapiens GN=HMGN2 PE=1 SV=3	sp|P05204|HMGN2_HUMAN	9 kDa	30	26	skmes_dox.adpr.msbio	P05204	3151	-4	-0.133333333333333	9	30.1111111111111	26.1111111111111	0.867158671586716	0.866711096301233	HMGN2
HMGN4	High mobility group nucleosome-binding domain-containing protein 4 OS=Homo sapiens GN=HMGN4 PE=1 SV=3	sp|O00479|HMGN4_HUMAN	10 kDa	4	5	skmes_dox.adpr.msbio	O00479	10473	1	0.2	10	4.1	5.1	1.24390243902439	1.24937655860349	HMGN4
HMMR	Hyaluronan mediated motility receptor OS=Homo sapiens GN=HMMR PE=1 SV=2	sp|O75330|HMMR_HUMAN	84 kDa	79	55	skmes_dox.adpr.msbio	O75330	3161	-24	-0.30379746835443	84	79.0119047619048	55.0119047619048	0.696248304957059	0.696240982154158	HMMR
HNRNPF	Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens GN=HNRNPF PE=1 SV=3	sp|P52597|HNRPF_HUMAN	46 kDa	0	4	skmes_dox.adpr.msbio	P52597	3185	4	1	46	0.0217391304347826	4.02173913043478	185	401	HNRNPF
HNRNPH1	Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens GN=HNRNPH1 PE=1 SV=4	sp|P31943|HNRH1_HUMAN	49 kDa	0	12	skmes_dox.adpr.msbio	P31943	3187	12	1	49	0.0204081632653061	12.0204081632653	589	1201	HNRNPH1
HNRNPK	Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens GN=HNRNPK PE=1 SV=1	sp|P61978|HNRPK_HUMAN	51 kDa	5	5	skmes_dox.adpr.msbio	P61978	3190	0	0	51	5.01960784313725	5.01960784313725	1	1	HNRNPK
HNRNPM	Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens GN=HNRNPM PE=1 SV=3	sp|P52272|HNRPM_HUMAN	78 kDa	7	9	skmes_dox.adpr.msbio	P52272	4670	2	0.222222222222222	78	7.01282051282051	9.01282051282051	1.28519195612431	1.28530670470756	HNRNPM
HNRNPU	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens GN=HNRNPU PE=1 SV=6	sp|Q00839|HNRPU_HUMAN	91 kDa	5	7	skmes_dox.adpr.msbio	Q00839	3192	2	0.285714285714286	91	5.01098901098901	7.01098901098901	1.39912280701754	1.39920159680639	HNRNPU
HNRNPUL1	Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens GN=HNRNPUL1 PE=1 SV=2	sp|Q9BUJ2|HNRL1_HUMAN	96 kDa	2	4	skmes_dox.adpr.msbio	Q9BUJ2	11100	2	0.5	96	2.01041666666667	4.01041666666667	1.99481865284974	1.99502487562189	HNRNPUL1
HRNR	Hornerin OS=Homo sapiens GN=HRNR PE=1 SV=2	sp|Q86YZ3|HORN_HUMAN	282 kDa	39	50	skmes_dox.adpr.msbio	Q86YZ3	388697	11	0.22	282	39.0035460992908	50.0035460992908	1.28202563869443	1.28197897974878	HRNR
HSD17B10	3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens GN=HSD17B10 PE=1 SV=3	sp|Q99714|HCD2_HUMAN	27 kDa	0	5	skmes_dox.adpr.msbio	Q99714	3028	5	1	27	0.037037037037037	5.03703703703704	136	501	HSD17B10
HSD17B12	Very-long-chain 3-oxoacyl-CoA reductase OS=Homo sapiens GN=HSD17B12 PE=1 SV=2	sp|Q53GQ0|DHB12_HUMAN	34 kDa	12	11	skmes_dox.adpr.msbio	Q53GQ0	51144	-1	-0.0833333333333333	34	12.0294117647059	11.0294117647059	0.916870415647922	0.916736053288926	HSD17B12
HSP90AA1	Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1 PE=1 SV=5	sp|P07900|HS90A_HUMAN	85 kDa	50	54	skmes_dox.adpr.msbio	P07900	3320	4	0.0740740740740741	85	50.0117647058824	54.0117647058824	1.07998118089861	1.07998400319936	HSP90AA1
HSP90AB1	Heat shock protein HSP 90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4	sp|P08238|HS90B_HUMAN	83 kDa	49	47	skmes_dox.adpr.msbio	P08238	3326	-2	-0.0408163265306122	83	49.0120481927711	47.0120481927711	0.959193706981318	0.95919200163232	HSP90AB1
HSPA1A	Heat shock 70 kDa protein 1A OS=Homo sapiens GN=HSPA1A PE=1 SV=1	sp|P0DMV8|HS71A_HUMAN (+1)	70 kDa	43	55	skmes_dox.adpr.msbio	P0DMV8	3303	12	0.218181818181818	70	43.0142857142857	55.0142857142857	1.27897708402524	1.27900488258545	HSPA1A
HSPA5	78 kDa glucose-regulated protein OS=Homo sapiens GN=HSPA5 PE=1 SV=2	sp|P11021|GRP78_HUMAN	72 kDa	50	46	skmes_dox.adpr.msbio	P11021	3309	-4	-0.08	72	50.0138888888889	46.0138888888889	0.920022216051097	0.92001599680064	HSPA5
HSPA8	Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1	sp|P11142|HSP7C_HUMAN	71 kDa	57	64	skmes_dox.adpr.msbio	P11142	3312	7	0.109375	71	57.0140845070423	64.0140845070423	1.1227766798419	1.12278547623224	HSPA8
HSPB1	Heat shock protein beta-1 OS=Homo sapiens GN=HSPB1 PE=1 SV=2	sp|P04792|HSPB1_HUMAN	23 kDa	13	12	skmes_dox.adpr.msbio	P04792	3315	-1	-0.0769230769230769	23	13.0434782608696	12.0434782608696	0.923333333333333	0.923136049192928	HSPB1
HSPD1	60 kDa heat shock protein, mitochondrial OS=Homo sapiens GN=HSPD1 PE=1 SV=2	sp|P10809|CH60_HUMAN	61 kDa	66	53	skmes_dox.adpr.msbio	P10809	3329	-13	-0.196969696969697	61	66.016393442623	53.0163934426229	0.803079215296747	0.803060142402666	HSPD1
HTATSF1	HIV Tat-specific factor 1 OS=Homo sapiens GN=HTATSF1 PE=1 SV=1	sp|O43719|HTSF1_HUMAN	86 kDa	7	21	skmes_dox.adpr.msbio	O43719	27336	14	0.666666666666667	86	7.01162790697674	21.0116279069767	2.99668325041459	2.99714693295292	HTATSF1
IARS	Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=2	sp|P41252|SYIC_HUMAN	145 kDa	16	16	skmes_dox.adpr.msbio	P41252	3376	0	0	145	16.0068965517241	16.0068965517241	1	1	IARS1
IDE	Insulin-degrading enzyme OS=Homo sapiens GN=IDE PE=1 SV=4	sp|P14735|IDE_HUMAN	118 kDa	0	6	skmes_dox.adpr.msbio	P14735	3416	6	1	118	0.00847457627118644	6.00847457627119	709	601	IDE
IFI16	Gamma-interferon-inducible protein 16 OS=Homo sapiens GN=IFI16 PE=1 SV=3	sp|Q16666|IF16_HUMAN	88 kDa	26	24	skmes_dox.adpr.msbio	Q16666	3428	-2	-0.0769230769230769	88	26.0113636363636	24.0113636363636	0.923110528615116	0.923106497500961	IFI16
IFT172	Intraflagellar transport protein 172 homolog OS=Homo sapiens GN=IFT172 PE=1 SV=2	sp|Q9UG01|IF172_HUMAN	198 kDa	48	53	skmes_dox.adpr.msbio	Q9UG01	26160	5	0.0943396226415094	198	48.0050505050505	53.0050505050505	1.10415570752236	1.10414496979796	IFT172
IFT74	Intraflagellar transport protein 74 homolog OS=Homo sapiens GN=IFT74 PE=1 SV=1	sp|Q96LB3|IFT74_HUMAN	69 kDa	0	2	skmes_dox.adpr.msbio	Q96LB3	80173	2	1	69	0.0144927536231884	2.01449275362319	139	201	IFT74
IFT80	Intraflagellar transport protein 80 homolog OS=Homo sapiens GN=IFT80 PE=1 SV=3	sp|Q9P2H3|IFT80_HUMAN	88 kDa	0	7	skmes_dox.adpr.msbio	Q9P2H3	57560	7	1	88	0.0113636363636364	7.01136363636364	617	701	IFT80
IGF2BP1	Insulin-like growth factor 2 mRNA-binding protein 1 OS=Homo sapiens GN=IGF2BP1 PE=1 SV=2	sp|Q9NZI8|IF2B1_HUMAN	63 kDa	4	4	skmes_dox.adpr.msbio	Q9NZI8	10642	0	0	63	4.01587301587302	4.01587301587302	1	1	IGF2BP1
IGF2BP2	Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens GN=IGF2BP2 PE=1 SV=2	sp|Q9Y6M1|IF2B2_HUMAN	66 kDa	12	11	skmes_dox.adpr.msbio	Q9Y6M1	10644	-1	-0.0833333333333333	66	12.0151515151515	11.0151515151515	0.916771752837327	0.916736053288926	IGF2BP2
IGF2BP3	Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens GN=IGF2BP3 PE=1 SV=2	sp|O00425|IF2B3_HUMAN	64 kDa	23	22	skmes_dox.adpr.msbio	O00425	10643	-1	-0.0434782608695652	64	23.015625	22.015625	0.956551255940258	0.956540634506736	IGF2BP3
IGF2R	Cation-independent mannose-6-phosphate receptor OS=Homo sapiens GN=IGF2R PE=1 SV=3	sp|P11717|MPRI_HUMAN	274 kDa	11	15	skmes_dox.adpr.msbio	P11717	3482	4	0.266666666666667	274	11.0036496350365	15.0036496350365	1.36351575456053	1.36330608537693	IGF2R
IGFBP3	Insulin-like growth factor-binding protein 3 OS=Homo sapiens GN=IGFBP3 PE=1 SV=2	sp|P17936|IBP3_HUMAN	32 kDa	0	4	skmes_dox.adpr.msbio	P17936	3486	4	1	32	0.03125	4.03125	129	401	IGFBP3
IGHA1	Immunoglobulin heavy constant alpha 1 OS=Homo sapiens GN=IGHA1 PE=1 SV=2	sp|P01876|IGHA1_HUMAN	38 kDa	12	12	skmes_dox.adpr.msbio	P01876	3493	0	0	38	12.0263157894737	12.0263157894737	1	1	IGHA1
IGHG1	Immunoglobulin heavy constant gamma 1 OS=Homo sapiens GN=IGHG1 PE=1 SV=1	sp|P01857|IGHG1_HUMAN (+1)	36 kDa	2	4	skmes_dox.adpr.msbio	P01857	3500	2	0.5	36	2.02777777777778	4.02777777777778	1.98630136986301	1.99502487562189	IGHG1
IGHG2	Immunoglobulin heavy constant gamma 2 OS=Homo sapiens GN=IGHG2 PE=1 SV=2	sp|P01859|IGHG2_HUMAN	36 kDa	0	2	skmes_dox.adpr.msbio	P01859	3501	2	1	36	0.0277777777777778	2.02777777777778	73	201	IGHG2
IK	Protein Red OS=Homo sapiens GN=IK PE=1 SV=3	sp|Q13123|RED_HUMAN	66 kDa	16	16	skmes_dox.adpr.msbio	Q13123	3550	0	0	66	16.0151515151515	16.0151515151515	1	1	IK
ILF3	Interleukin enhancer-binding factor 3 OS=Homo sapiens GN=ILF3 PE=1 SV=3	sp|Q12906|ILF3_HUMAN	95 kDa	0	2	skmes_dox.adpr.msbio	Q12906	3609	2	1	95	0.0105263157894737	2.01052631578947	191	201	ILF3
INF2	Inverted formin-2 OS=Homo sapiens GN=INF2 PE=1 SV=2	sp|Q27J81|INF2_HUMAN	136 kDa	8	9	skmes_dox.adpr.msbio	Q27J81	64423	1	0.111111111111111	136	8.00735294117647	9.00735294117647	1.12488521579431	1.12484394506866	INF2
INPPL1	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2 OS=Homo sapiens GN=INPPL1 PE=1 SV=2	sp|O15357|SHIP2_HUMAN	139 kDa	3	3	skmes_dox.adpr.msbio	O15357	3636	0	0	139	3.00719424460432	3.00719424460432	1	1	INPPL1
IPO4	Importin-4 OS=Homo sapiens GN=IPO4 PE=1 SV=2	sp|Q8TEX9|IPO4_HUMAN	119 kDa	3	0	skmes_dox.adpr.msbio	Q8TEX9	79711	-3	-1	119	3.00840336134454	0.00840336134453781	0.00279329608938547	0.00332225913621263	IPO4
IQGAP1	Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1	sp|P46940|IQGA1_HUMAN	189 kDa	165	125	skmes_dox.adpr.msbio	P46940	8826	-40	-0.242424242424242	189	165.005291005291	125.005291005291	0.757583531071635	0.757590449063693	IQGAP1
IQGAP3	Ras GTPase-activating-like protein IQGAP3 OS=Homo sapiens GN=IQGAP3 PE=1 SV=2	sp|Q86VI3|IQGA3_HUMAN	185 kDa	0	13	skmes_dox.adpr.msbio	Q86VI3	128239	13	1	185	0.00540540540540541	13.0054054054054	2406	1301	IQGAP3
IQSEC1	IQ motif and SEC7 domain-containing protein 1 OS=Homo sapiens GN=IQSEC1 PE=1 SV=1	sp|Q6DN90|IQEC1_HUMAN	108 kDa	2	4	skmes_dox.adpr.msbio	Q6DN90	9922	2	0.5	108	2.00925925925926	4.00925925925926	1.99539170506912	1.99502487562189	IQSEC1
IRS1	Insulin receptor substrate 1 OS=Homo sapiens GN=IRS1 PE=1 SV=1	sp|P35568|IRS1_HUMAN	132 kDa	9	0	skmes_dox.adpr.msbio	P35568	3667	-9	-1	132	9.00757575757576	0.00757575757575758	0.000841042893187553	0.00110987791342952	IRS1
IRS2	Insulin receptor substrate 2 OS=Homo sapiens GN=IRS2 PE=1 SV=2	sp|Q9Y4H2|IRS2_HUMAN	137 kDa	25	0	skmes_dox.adpr.msbio	Q9Y4H2	8660	-25	-1	137	25.007299270073	0.0072992700729927	0.000291885580852306	0.00039984006397441	IRS2
ITGA2	Integrin alpha-2 OS=Homo sapiens GN=ITGA2 PE=1 SV=1	sp|P17301|ITA2_HUMAN	129 kDa	7	0	skmes_dox.adpr.msbio	P17301	3673	-7	-1	129	7.0077519379845	0.00775193798449612	0.00110619469026549	0.0014265335235378	ITGA2
ITGA3	Integrin alpha-3 OS=Homo sapiens GN=ITGA3 PE=1 SV=5	sp|P26006|ITA3_HUMAN	117 kDa	7	10	skmes_dox.adpr.msbio	P26006	3675	3	0.3	117	7.00854700854701	10.008547008547	1.4280487804878	1.42796005706134	ITGA3
ITGAV	Integrin alpha-V OS=Homo sapiens GN=ITGAV PE=1 SV=2	sp|P06756|ITAV_HUMAN	116 kDa	4	0	skmes_dox.adpr.msbio	P06756	3685	-4	-1	116	4.00862068965517	0.00862068965517241	0.0021505376344086	0.00249376558603491	ITGAV
ITGB1	Integrin beta-1 OS=Homo sapiens GN=ITGB1 PE=1 SV=2	sp|P05556|ITB1_HUMAN	88 kDa	5	7	skmes_dox.adpr.msbio	P05556	3688	2	0.285714285714286	88	5.01136363636364	7.01136363636364	1.39909297052154	1.39920159680639	ITGB1
IVL	Involucrin OS=Homo sapiens GN=IVL PE=1 SV=2	sp|P07476|INVO_HUMAN	68 kDa	0	8	skmes_dox.adpr.msbio	P07476	3713	8	1	68	0.0147058823529412	8.01470588235294	545	801	IVL
JAK1	Tyrosine-protein kinase JAK1 OS=Homo sapiens GN=JAK1 PE=1 SV=2	sp|P23458|JAK1_HUMAN	133 kDa	10	11	skmes_dox.adpr.msbio	P23458	3716	1	0.0909090909090909	133	10.0075187969925	11.0075187969925	1.09992486851991	1.0999000999001	JAK1
JUP	Junction plakoglobin OS=Homo sapiens GN=JUP PE=1 SV=3	sp|P14923|PLAK_HUMAN	82 kDa	71	54	skmes_dox.adpr.msbio	P14923	3728	-17	-0.23943661971831	82	71.0121951219512	54.0121951219512	0.760604499398935	0.760597099000141	JUP
KDELR1	ER lumen protein-retaining receptor 1 OS=Homo sapiens GN=KDELR1 PE=1 SV=1	sp|P24390|ERD21_HUMAN (+1)	25 kDa	3	0	skmes_dox.adpr.msbio	P24390	10945	-3	-1	25	3.04	0.04	0.0131578947368421	0.00332225913621263	KDELR1
KDM1A	Lysine-specific histone demethylase 1A OS=Homo sapiens GN=KDM1A PE=1 SV=2	sp|O60341|KDM1A_HUMAN	93 kDa	0	3	skmes_dox.adpr.msbio	O60341	23028	3	1	93	0.010752688172043	3.01075268817204	280	301	KDM1A
KHSRP	Far upstream element-binding protein 2 OS=Homo sapiens GN=KHSRP PE=1 SV=4	sp|Q92945|FUBP2_HUMAN	73 kDa	0	4	skmes_dox.adpr.msbio	Q92945	8570	4	1	73	0.0136986301369863	4.01369863013699	293	401	KHSRP
KIFC1	Kinesin-like protein KIFC1 OS=Homo sapiens GN=KIFC1 PE=1 SV=2	sp|Q9BW19|KIFC1_HUMAN	74 kDa	2	0	skmes_dox.adpr.msbio	Q9BW19	3833	-2	-1	74	2.01351351351351	0.0135135135135135	0.00671140939597315	0.00497512437810945	KIFC1
KPNB1	Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=1 SV=2	sp|Q14974|IMB1_HUMAN	97 kDa	11	20	skmes_dox.adpr.msbio	Q14974	3837	9	0.45	97	11.0103092783505	20.0103092783505	1.81741573033708	1.81743869209809	KPNB1
KPRP	Keratinocyte proline-rich protein OS=Homo sapiens GN=KPRP PE=1 SV=1	sp|Q5T749|KPRP_HUMAN	64 kDa	53	41	skmes_dox.adpr.msbio	Q5T749	448834	-12	-0.226415094339623	64	53.015625	41.015625	0.773651635720601	0.773627617430673	KPRP
KRCC1	Lysine-rich coiled-coil protein 1 OS=Homo sapiens GN=KRCC1 PE=2 SV=1	sp|Q9NPI7|KRCC1_HUMAN	31 kDa	3	8	skmes_dox.adpr.msbio	Q9NPI7	51315	5	0.625	31	3.03225806451613	8.03225806451613	2.64893617021277	2.66112956810631	KRCC1
KRIT1	Krev interaction trapped protein 1 OS=Homo sapiens GN=KRIT1 PE=1 SV=2	sp|O00522|KRIT1_HUMAN	84 kDa	0	2	skmes_dox.adpr.msbio	O00522	889	2	1	84	0.0119047619047619	2.01190476190476	169	201	KRIT1
KRT1	Keratin, type II cytoskeletal 1 OS=Homo sapiens GN=KRT1 PE=1 SV=6	sp|P04264|K2C1_HUMAN	66 kDa	439	393	skmes_dox.adpr.msbio	P04264	3848	-46	-0.104783599088838	66	439.015151515152	393.015151515152	0.895220017256255	0.895218787726931	KRT1
KRT6B	Keratin, type II cytoskeletal 6B OS=Homo sapiens GN=KRT6B PE=1 SV=5	sp|P04259|K2C6B_HUMAN	60 kDa	0	119	skmes_dox.adpr.msbio	P04259	3854	119	1	60	0.0166666666666667	119.016666666667	7141	11901	KRT6B
KRT78	Keratin, type II cytoskeletal 78 OS=Homo sapiens GN=KRT78 PE=1 SV=2	sp|Q8N1N4|K2C78_HUMAN	57 kDa	19	22	skmes_dox.adpr.msbio	Q8N1N4	196374	3	0.136363636363636	57	19.0175438596491	22.0175438596491	1.15774907749077	1.15781167806418	KRT78
KRT9	Keratin, type I cytoskeletal 9 OS=Homo sapiens GN=KRT9 PE=1 SV=3	sp|P35527|K1C9_HUMAN	62 kDa	244	200	skmes_dox.adpr.msbio	P35527	3857	-44	-0.180327868852459	62	244.016129032258	200.016129032258	0.819684050499042	0.819679521331093	KRT9
KTN1	Kinectin OS=Homo sapiens GN=KTN1 PE=1 SV=1	sp|Q86UP2|KTN1_HUMAN	156 kDa	6	2	skmes_dox.adpr.msbio	Q86UP2	3895	-4	-0.666666666666667	156	6.00641025641026	2.00641025641026	0.334044823906083	0.334442595673877	KTN1
L1RE1	LINE-1 retrotransposable element ORF1 protein OS=Homo sapiens GN=L1RE1 PE=1 SV=1	sp|Q9UN81|LORF1_HUMAN	40 kDa	0	2	skmes_dox.adpr.msbio	Q9UN81	4029	2	1	40	0.025	2.025	81	201	NA
LAMP1	Lysosome-associated membrane glycoprotein 1 OS=Homo sapiens GN=LAMP1 PE=1 SV=3	sp|P11279|LAMP1_HUMAN	45 kDa	2	4	skmes_dox.adpr.msbio	P11279	3916	2	0.5	45	2.02222222222222	4.02222222222222	1.98901098901099	1.99502487562189	LAMP1
LANCL1	LanC-like protein 1 OS=Homo sapiens GN=LANCL1 PE=1 SV=1	sp|O43813|LANC1_HUMAN	45 kDa	0	3	skmes_dox.adpr.msbio	O43813	10314	3	1	45	0.0222222222222222	3.02222222222222	136	301	LANCL1
LARP1	La-related protein 1 OS=Homo sapiens GN=LARP1 PE=1 SV=2	sp|Q6PKG0|LARP1_HUMAN	124 kDa	3	3	skmes_dox.adpr.msbio	Q6PKG0	23367	0	0	124	3.00806451612903	3.00806451612903	1	1	LARP1
LARS	Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2	sp|Q9P2J5|SYLC_HUMAN	134 kDa	3	3	skmes_dox.adpr.msbio	Q9P2J5	51520	0	0	134	3.00746268656716	3.00746268656716	1	1	LARS1
LDHA	L-lactate dehydrogenase A chain OS=Homo sapiens GN=LDHA PE=1 SV=2	sp|P00338|LDHA_HUMAN	37 kDa	2	13	skmes_dox.adpr.msbio	P00338	3939	11	0.846153846153846	37	2.02702702702703	13.027027027027	6.42666666666667	6.4726368159204	LDHA
LENG1	Leukocyte receptor cluster member 1 OS=Homo sapiens GN=LENG1 PE=1 SV=1	sp|Q96BZ8|LENG1_HUMAN	31 kDa	0	7	skmes_dox.adpr.msbio	Q96BZ8	79165	7	1	31	0.032258064516129	7.03225806451613	218	701	LENG1
LGALS7	Galectin-7 OS=Homo sapiens GN=LGALS7 PE=1 SV=2	sp|P47929|LEG7_HUMAN	15 kDa	0	13	skmes_dox.adpr.msbio	P47929	3963	13	1	15	0.0666666666666667	13.0666666666667	196	1301	LGALS7
LMNA	Prelamin-A/C OS=Homo sapiens GN=LMNA PE=1 SV=1	sp|P02545|LMNA_HUMAN	74 kDa	2	13	skmes_dox.adpr.msbio	P02545	4000	11	0.846153846153846	74	2.01351351351351	13.0135135135135	6.46308724832215	6.4726368159204	LMNA
LONP1	Lon protease homolog, mitochondrial OS=Homo sapiens GN=LONP1 PE=1 SV=2	sp|P36776|LONM_HUMAN	106 kDa	3	2	skmes_dox.adpr.msbio	P36776	9361	-1	-0.333333333333333	106	3.00943396226415	2.00943396226415	0.667711598746082	0.667774086378737	LONP1
LOR	Loricrin OS=Homo sapiens GN=LOR PE=1 SV=2	sp|P23490|LORI_HUMAN	26 kDa	6	2	skmes_dox.adpr.msbio	P23490	4014	-4	-0.666666666666667	26	6.03846153846154	2.03846153846154	0.337579617834395	0.334442595673877	LORICRIN
LRPAP1	Alpha-2-macroglobulin receptor-associated protein OS=Homo sapiens GN=LRPAP1 PE=1 SV=1	sp|P30533|AMRP_HUMAN	41 kDa	50	61	skmes_dox.adpr.msbio	P30533	4043	11	0.180327868852459	41	50.0243902439024	61.0243902439024	1.2198927352511	1.21995600879824	LRPAP1
LRPPRC	Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3	sp|P42704|LPPRC_HUMAN	158 kDa	28	20	skmes_dox.adpr.msbio	P42704	10128	-8	-0.285714285714286	158	28.006329113924	20.006329113924	0.714350282485876	0.714387718671903	LRPPRC
LRRC47	Leucine-rich repeat-containing protein 47 OS=Homo sapiens GN=LRRC47 PE=1 SV=1	sp|Q8N1G4|LRC47_HUMAN	63 kDa	41	38	skmes_dox.adpr.msbio	Q8N1G4	57470	-3	-0.0731707317073171	63	41.015873015873	38.015873015873	0.926857585139319	0.926847110460863	LRRC47
LRRC59	Leucine-rich repeat-containing protein 59 OS=Homo sapiens GN=LRRC59 PE=1 SV=1	sp|Q96AG4|LRC59_HUMAN	35 kDa	18	18	skmes_dox.adpr.msbio	Q96AG4	55379	0	0	35	18.0285714285714	18.0285714285714	1	1	LRRC59
LRRFIP1	Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens GN=LRRFIP1 PE=1 SV=2	sp|Q32MZ4|LRRF1_HUMAN	89 kDa	4	3	skmes_dox.adpr.msbio	Q32MZ4	9208	-1	-0.25	89	4.01123595505618	3.01123595505618	0.750700280112045	0.750623441396509	LRRFIP1
LTF	Lactotransferrin OS=Homo sapiens GN=LTF PE=1 SV=6	sp|P02788|TRFL_HUMAN	78 kDa	7	10	skmes_dox.adpr.msbio	P02788	4057	3	0.3	78	7.01282051282051	10.0128205128205	1.42778793418647	1.42796005706134	LTF
