gene.symbol	gene.arm	arm.ngenes	arm.amp.freq	arm.amp.qvalue	arm.del.freq	arm.del.qvalue	peak.wide.boundary.hg19	peak.qvalue	peak.residual.qvalue	peak.cytoband	peak.oncogenes	peak.ngenes	peak.size	peak.gene.pos	gene.loc.hg19	focal.amp.high	focal.amp.low	focal.amp.high.freq	focal.amp.low.freq	focal.amp.max	focal.del.high	focal.del.low	focal.del.min	focal.del.high.freq	focal.del.low.freq	focal.cnv.exp.cor	focal.cnv.exp.cor.pvalue	focal.amphigh.exp.lfc	focal.amplow.exp.lfc	focal.amp.exp.lfc	nsamples.x	all.amp.high	all.amp.low	all.amp.high.freq	all.amp.low.freq	all.amp.max	all.del.high	all.del.low	all.del.high.freq	all.del.low.freq	all.del.min	all.cnv.exp.cor	all.cnv.exp.cor.pvalue	all.amphigh.exp.lfc	all.amplow.exp.lfc	all.amp.exp.lfc	nsamples.y	cancer.code	cancer.name
PARP15	3q	733	0.22	0.988	0.14	0.979	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	-0.391	0	0.0277777777777778	-0.235933558944193	0.165963991926181	0	0	0	36	0	7	0	0.194444444444444	0.834	0	7	0	0.194444444444444	-0.828	0.128579702949824	0.454845085588093	0	0	0	36	chol	Cholangiocarcinoma
PARP15	3q	733	0.15	1	0.1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00221729490022173	0.13	0	0	0	0	0	0.0049695959147305	0.915623983175762	0	0	0	451	0	63	0	0.139689578713969	1.087	0	33	0	0.0731707317073171	-0.681	0.00225515308116992	0.96165432097128	0	-0.0457750113640371	-0.0457750113640371	451	coad	Colon Adenocarcinoma
PARP15	3q	733	0.27	0.000435	0.11	0.985	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	-0.603	0.0208333333333333	0	-0.0894980660445924	0.545224108411749	0	0	0	48	1	12	0.0208333333333333	0.25	0.873	1	3	0.0208333333333333	0.0625	-0.604	0.229614179129569	0.116429582309517	0	0.568333779678563	0.61153602133373	48	dlbc	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma
PARP15	3q	733	0.46	0.00525	0.39	0.147	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	15	0.016304347826087	0.0815217391304348	1.604	1	8	-0.811	0.00543478260869565	0.0434782608695652	0.0504939053515506	0.526015709565179	0	-0.503742048558155	-0.494185352499609	184	9	81	0.0489130434782609	0.440217391304348	2.971	1	19	0.00543478260869565	0.103260869565217	-0.921	-0.11006157098038	0.165906310471294	0	-0.374925007604759	-0.476398872519665	184	esca	Esophageal Carcinoma
PARP15	3q	733	0.12	0.58	0.07	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	0.00346620450606586	0	0.944	3	23	-1.041	0.00519930675909879	0.0398613518197574	0.016690908664584	0.84151388500258	0	0	0	577	2	60	0.00346620450606586	0.103986135181976	1.562	2	59	0.00346620450606586	0.102253032928943	-1.077	0.104270089561489	0.210392147378643	0	0.192455746225973	0.192455746225973	577	gbm	Glioblastoma Multiforme
PARP15	3q	733	0.5	0	0.35	1.64e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	10	0.0114942528735632	0.0191570881226054	1.347	0	6	-0.604	0	0.0114942528735632	-0.0114871126462715	0.798973778720807	0	0.0163984193467261	-0.181984624847193	522	24	254	0.0459770114942529	0.486590038314176	2.745	0	30	0	0.0574712643678161	-0.668	-0.0498615004568336	0.268679840776999	0.243230414713621	-0.22933599238044	-0.187692209379814	522	hnsc	Head and Neck Squamous Cell Carcinoma
PARP15	3q	733	0.14	0.995	0.14	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	66	0	6	0	0.0909090909090909	1.557	0	9	0	0.136363636363636	-0.944	0.245507430140568	0.0486986090443587	0	0	0	66	kich	Kidney Chromophobe
PARP15	3q	733	0.14	0.0536	0.22	6.5e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0.00189393939393939	0.00189393939393939	0.467	0	3	-0.536	0	0.00568181818181818	0.034715583392766	0.426883175762479	0	0	0	528	2	62	0.00378787878787879	0.117424242424242	1.189	0	118	0	0.223484848484848	-0.842	0.0443845096922833	0.309617957693719	0	-0.00975884573261099	-0.00163222656750039	528	kirc	Kidney Renal Clear Cell Carcinoma
PARP15	3q	733	0.33	0	0.04	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0.00347222222222222	0.00347222222222222	1.516	0	0	0	0	0	0.0268413960282053	0.651252634139999	0	0	0	288	1	95	0.00347222222222222	0.329861111111111	1.705	0	8	0	0.0277777777777778	-0.786	0.0524266319131893	0.377052838969058	0	0.252096022577382	0.302197345742387	288	kirp	Kidney Renal Papillary Cell Carcinoma
PARP15	3q	733	0.01	0.95	0.02	0.904	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	191	0	1	0	0.00523560209424084	0.366	0	4	0	0.0209424083769634	-0.821	0.159974623994384	0.0679680857594664	0	0	0	191	laml	Acute Myeloid Leukemia
PARP15	3q	733	0.02	1	0.06	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00194931773879142	1.325	4	6	-0.921	0.00779727095516569	0.0116959064327485	0.0153827262823643	0.729436343446661	0	0	0	513	0	8	0	0.0155945419103314	0.767	4	34	0.00779727095516569	0.0662768031189084	-0.969	0.0141449646790505	0.750453185737555	0	0	0	513	lgg	Brain Lower Grade Glioma
PARP15	3q	733	0.1	1	0.14	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	0.0189189189189189	1.151	0	4	-0.403	0	0.0108108108108108	0.0149201515803099	0.776644081869636	0	0	0	370	0	44	0	0.118918918918919	0.773	0	41	0	0.110810810810811	-0.784	0.0303135008453466	0.564285367451361	0	0.0300228781849013	0.0300228781849013	370	lihc	Liver Hepatocellular Carcinoma
PARP15	3q	733	0.21	1	0.36	0.00514	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	19	0.00193798449612403	0.0368217054263566	1.295	2	9	-0.575	0.00387596899224806	0.0174418604651163	-0.122301529130774	0.00527107258914777	0	-0.602959219817746	-0.658145452839496	516	3	107	0.00581395348837209	0.207364341085271	1.502	1	130	0.00193798449612403	0.251937984496124	-0.853	-0.0365206731076745	0.406386570285814	0	-0.281894054715339	-0.342018908494234	516	luad	Lung Adenocarcinoma
PARP15	3q	733	0.68	0	0.58	1.8e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	39	0.0219560878243513	0.0778443113772455	2.064	6	11	-1.361	0.0119760479041916	0.0219560878243513	-0.0537802735886993	0.230444191989272	0.0121419212052645	-0.637554741833982	-0.491704470539458	501	44	308	0.0878243512974052	0.614770459081836	2.873	1	33	0.00199600798403194	0.0658682634730539	-0.843	-0.0595009938943025	0.184510646257247	-0.275832034358291	-0.379773117422104	-0.367039594425682	501	lusc	Lung Squamous Cell Carcinoma
PARP15	3q	733	0.24	0.0718	0.1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	1	0	-2.051	0.0114942528735632	0	0.124525109130494	0.253307313276287	0	0	0	87	0	18	0	0.206896551724138	0.676	1	6	0.0114942528735632	0.0689655172413793	-0.695	0.117388966970956	0.281740590195852	0	0.115009130767426	0.115009130767426	87	meso	 Mesothelioma
PARP15	3q	733	0.5	4.85e-12	0.19	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	78	0.0293609671848014	0.134715025906736	2.334	4	36	-1.416	0.00690846286701209	0.0621761658031088	0.108279241990464	0.0373543520224178	0.732744775026283	0.32514866703558	0.39542385806846	579	26	299	0.0449050086355786	0.516407599309154	2.672	0	39	0	0.0673575129533679	-0.924	0.0583670585405445	0.262769649112659	0.582450565767491	0.171255947046509	0.206501200079736	579	ov	Ovarian Serous Cystadenocarcinoma
PARP15	3q	733	0.12	1	0.12	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00543478260869565	0.325	0	1	-0.316	0	0.00543478260869565	0.0188836585433647	0.803548661462312	0	0	0	184	1	21	0.00543478260869565	0.114130434782609	0.704	0	20	0	0.108695652173913	-0.689	0.0646057570035645	0.394283286791256	0	-0.458745924241057	-0.468969461807279	184	paad	Pancreatic Adenocarcinoma
PARP15	3q	733	0	0.997	0.54	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0.00617283950617284	0	0.823	0	5	-0.858	0	0.0308641975308642	-0.119390779124044	0.131427582305108	0	0	0	162	1	0	0.00617283950617284	0	0.254	0	93	0	0.574074074074074	-0.936	-0.0565724231501863	0.475968576567147	0	0	0	162	pcpg	Pheochromocytoma and Paraganglioma
PARP15	3q	733	0.11	1.72e-10	0.01	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	9	0.00609756097560976	0.0182926829268293	0.73	3	7	-0.969	0.00609756097560976	0.0142276422764228	-0.0318577466649852	0.482144996389466	0	0	0.0116603808955034	492	4	56	0.00813008130081301	0.113821138211382	1.386	3	12	0.00609756097560976	0.024390243902439	-0.969	0.0390298039847175	0.389128541705562	0	0.381526103587547	0.383539203005358	492	prad	Prostate Adenocarcinoma
PARP15	3q	733	0.21	1	0.08	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0.0181818181818182	1.091	0	1	-0.445	0	0.00606060606060606	-0.0554889029228631	0.480366405103264	0	0	0	165	0	34	0	0.206060606060606	1.173	0	9	0	0.0545454545454545	-0.445	-0.194659518128918	0.0124990944451051	0	-0.279837018063641	-0.279837018063641	165	read	Rectum Adenocarcinoma
PARP15	3q	733	0.17	1	0.23	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	7	0.0155642023346304	0.0272373540856031	3.405	4	12	-1.226	0.0155642023346304	0.0466926070038911	-0.0152075798646715	0.809038636307095	0	0	-0.256309245753547	257	3	36	0.0116731517509728	0.140077821011673	3.657	1	51	0.00389105058365759	0.198443579766537	-0.964	-0.0113621400167406	0.85671826498815	0	0.07446063964819	0.127401895984286	257	sarc	Sarcoma
PARP15	3q	733	0.22	1	0.19	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	0.0163487738419619	0.744	2	9	-1.56	0.00544959128065395	0.0245231607629428	0.0741464479499728	0.156892055978481	0	0	0	367	0	69	0	0.188010899182561	1.124	0	57	0	0.155313351498638	-0.938	0.0962430325724454	0.0658841709402911	0	0.0175391086951221	0.0175391086951221	367	skcm	Skin Cutaneous Melanoma
PARP15	3q	733	0.22	0.531	0.17	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	17	0.00453514739229025	0.0385487528344671	1.489	1	9	-0.702	0.00226757369614512	0.0204081632653061	-0.0644267598670924	0.213840076216115	0	-0.55741745084749	-0.592925808079949	441	2	106	0.00453514739229025	0.240362811791383	1.423	0	48	0	0.108843537414966	-0.702	0.100639075360255	0.0518120638509959	0	-0.172979889998494	-0.18939217888415	441	stad	Stomach Adenocarcinoma
PARP15	3q	733	0.27	1	0.21	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	-0.45	0	0.00666666666666667	0.116356593111539	0.156199169893601	0	0	0	150	0	34	0	0.226666666666667	0.919	0	25	0	0.166666666666667	-0.547	-0.18288244378462	0.0250887999550244	0	-0.595708523969167	-0.595708523969167	150	tgct	Testicular Germ Cell Tumors
PARP15	3q	733	0	0.995	0.01	0.995	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	499	0	2	0	0.00400801603206413	0.393	0	4	0	0.00801603206412826	-0.462	-0.0118851807312007	0.79216410862852	0	0	0	499	thca	Thyroid Carcinoma
PARP15	3q	733	0.04	0.993	0.06	0.732	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	-0.482	0	0.00813008130081301	0.082781086065443	0.372826657029702	0	0	0	123	0	5	0	0.040650406504065	1.341	0	8	0	0.0650406504065041	-0.514	-0.213000770544082	0.020569646367845	0	0	0	123	thym	Thymoma
PARP15	3q	733	0.16	0.0045	0.08	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	21	0.00927643784786642	0.038961038961039	1.537	1	4	-0.9	0.00185528756957328	0.00742115027829314	0.13127384736097	0.00225923063618496	0	0.470805219565881	0.59974817213258	539	7	96	0.012987012987013	0.178107606679035	1.577	1	22	0.00185528756957328	0.0408163265306122	-0.905	-0.01188224556651	0.783138058274036	0	0.0672787611389451	0.101710130810215	539	ucec	Uterine Corpus Endometrial Carcinoma
PARP15	3q	733	0.5	0.789	0.49	0.534	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	0.0178571428571429	0.0357142857142857	0.805	0	7	-0.891	0	0.125	0.0220979422777858	0.87277235451932	0	0	0	56	0	24	0	0.428571428571429	2.334	0	14	0	0.25	-0.694	0.0357864357864358	0.794868400442177	0	0.0340008674519507	0.0340008674519507	56	ucs	Uterine Carcinosarcoma
PARP15	3q	733	0	0.983	0.54	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	1	-0.936	0	0.0125	-0.00243727716546069	0.982881422474976	0	0	0	80	0	0	0	0	0.062	0	44	0	0.55	-1.055	0.0338156378144125	0.765870151663299	0	0	0	80	uvm	Uveal Melanoma
PARP16	15q	810	0.16	1	0.27	0.999	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0.0333333333333333	0.684	0	1	-0.519	0	0.0111111111111111	0.156403806716742	0.174347607366394	0	0	0	90	0	14	0	0.155555555555556	1.811	0	22	0	0.244444444444444	-0.903	0.715747003770829	2.56401990583673e-13	0	0.64046654478487	0.64046654478487	90	acc	Adrenocortical Carcinoma
PARP16	15q	810	0.13	1	0.39	2.94e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	11	0.00245098039215686	0.0269607843137255	0.945	0	8	-0.679	0	0.0196078431372549	0.130828399532123	0.00822689768463387	0	0.477536228038264	0.476939056162391	408	0	41	0	0.100490196078431	0.896	2	142	0.00490196078431373	0.348039215686274	-1.092	0.447036010704695	2.17073816725455e-21	0	0.436835879446703	0.436835879446703	408	blca	Bladder Urothelial Carcinoma
PARP16	15q	810	0.11	1	0.32	1.17e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	36	0.00925925925925926	0.0333333333333333	3.832	10	37	-1.66	0.00925925925925926	0.0342592592592593	0.211635106093159	2.54884095552314e-12	0.468929402354556	0.238543977425962	0.292463970494357	1080	6	107	0.00555555555555556	0.0990740740740741	3.657	2	320	0.00185185185185185	0.296296296296296	-0.903	0.546231019278012	2.07604783799328e-84	0	0.191655446752141	0.214064186234785	1080	brca	 Breast Invasive Carcinoma
PARP16	15q	810	0.21	0.965	0.2	0.712	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	9	0.00338983050847458	0.0305084745762712	1.22	1	4	-0.941	0.00338983050847458	0.0135593220338983	0.176053921648914	0.00253507510288307	0	0	0.515667938512492	295	1	56	0.00338983050847458	0.189830508474576	1.828	0	50	0	0.169491525423729	-0.941	0.451721384328063	4.34649869354825e-16	0	0.325970362006126	0.319880377643619	295	cesc	Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma
PARP16	15q	810	0.19	0.988	0.17	0.979	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	36	0	6	0	0.166666666666667	0.712	0	5	0	0.138888888888889	-0.406	0.416156920305948	0.0115861836610287	0	0	0	36	chol	Cholangiocarcinoma
PARP16	15q	810	0.04	1	0.36	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	0.0199556541019956	1.249	0	3	-0.831	0	0.00665188470066519	0.060252971427063	0.198547017934307	0	0	0	451	0	18	0	0.0399113082039911	0.805	0	157	0	0.348115299334812	-0.967	0.394392950980655	1.85273961796226e-18	0	0.246546747825951	0.246546747825951	451	coad	Colon Adenocarcinoma
PARP16	15q	810	0.05	0.953	0.15	0.796	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	0.0416666666666667	0.737	0	1	-0.518	0	0.0208333333333333	-0.082784225252617	0.575896220678169	0	0	0	48	0	4	0	0.0833333333333333	0.737	0	8	0	0.166666666666667	-0.877	0.0459876232459511	0.756274021139844	0	0	0	48	dlbc	Lymphoid Neoplasm Diffuse Large B-cell Lymphoma
PARP16	15q	810	0.24	1	0.37	0.156	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	5	0.00543478260869565	0.0271739130434783	0.694	3	2	-0.914	0.016304347826087	0.0108695652173913	0.129744234602285	0.102006994044444	0	0	0	184	0	33	0	0.179347826086957	0.934	1	56	0.00543478260869565	0.304347826086957	-0.684	0.448948080549805	2.61183898965613e-09	0	0.238699072031146	0.238699072031146	184	esca	Esophageal Carcinoma
PARP16	15q	810	0.05	1	0.19	8.11e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	0	0.0173310225303293	0.868	0	11	-1.15	0	0.0190641247833622	0.058128078817734	0.485854972173001	0	0.200868780456026	0.200868780456026	577	0	32	0	0.0554592720970537	1.308	0	111	0	0.192374350086655	-1.046	0.425349889500678	8.7114536687283e-08	0	0.464272426635581	0.464272426635581	577	gbm	Glioblastoma Multiforme
PARP16	15q	810	0.17	1	0.23	0.0965	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	0.0134099616858238	1.55	0	10	-0.741	0	0.0191570881226054	0.151739101813324	0.000715320089189357	0	0	0	522	0	78	0	0.149425287356322	1.034	0	112	0	0.21455938697318	-0.83	0.468161603974302	2.82121811397936e-28	0	0.312164403611138	0.312164403611138	522	hnsc	Head and Neck Squamous Cell Carcinoma
PARP16	15q	810	0.33	0.661	0.04	1	chr15:1-66482794	0.21756	0.21756	15q22.31	NA	449	66482793	all within	chr15:65526798-65592956	1	0	0.0151515151515152	0	2.489	0	0	0	0	0	0.21320071635561	0.0881583808707976	0	0	0	66	1	21	0.0151515151515152	0.318181818181818	2.489	0	2	0	0.0303030303030303	-0.328	0.608097926316819	7.75831437376451e-08	0	0.502064054928796	0.541912369928267	66	kich	Kidney Chromophobe
PARP16	15q	810	0.05	1	0.07	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0.00568181818181818	1.063	1	0	-1.047	0.00189393939393939	0	0.0449836920884087	0.303125527269474	0	0	0	528	0	27	0	0.0511363636363636	0.708	0	35	0	0.0662878787878788	-0.828	0.141307841856842	0.00115624022981696	0	0.262826089512875	0.262826089512875	528	kirc	Kidney Renal Clear Cell Carcinoma
PARP16	15q	810	0.02	1	0.11	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00347222222222222	0.862	0	0	0	0	0	-0.0577564770690266	0.330411312135225	0	0	0	288	0	5	0	0.0173611111111111	0.513	0	30	0	0.104166666666667	-0.946	0.323019517521641	2.27880846546219e-08	0	0	0	288	kirp	Kidney Renal Papillary Cell Carcinoma
PARP16	15q	810	0	0.95	0.02	0.622	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	191	0	0	0	0	0.063	0	4	0	0.0209424083769634	-0.59	-0.0541381621041413	0.539115202694094	0	0	0	191	laml	Acute Myeloid Leukemia
PARP16	15q	810	0.02	1	0.1	0.0242	chr15:57515337-102531392	0.19963	0.19963	15q26.3	NA	453	45016055	all within	chr15:65526798-65592956	0	5	0	0.00974658869395711	1.043	1	4	-0.875	0.00194931773879142	0.00779727095516569	0.14539525905514	0.00101458826062331	0	0	0	513	0	12	0	0.0233918128654971	1.043	1	55	0.00194931773879142	0.107212475633528	-0.891	0.279354229363977	1.4662998598117e-10	0	0.392753831344426	0.392753831344426	513	lgg	Brain Lower Grade Glioma
PARP16	15q	810	0.11	1	0.2	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	5	0.00810810810810811	0.0135135135135135	0.966	0	3	-0.815	0	0.00810810810810811	0.158351781401415	0.00244628803127733	0	0	0	370	3	38	0.00810810810810811	0.102702702702703	1.416	0	67	0	0.181081081081081	-0.908	0.493505564411451	9.65648825872662e-24	0	0.266858821955265	0.287623051871844	370	lihc	Liver Hepatocellular Carcinoma
PARP16	15q	810	0.14	1	0.51	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	20	0.00387596899224806	0.0387596899224806	0.95	3	13	-1.201	0.00581395348837209	0.0251937984496124	0.180844808634208	3.4098173804306e-05	0	0.338727917174774	0.391755851761133	516	1	47	0.00193798449612403	0.0910852713178295	1.109	2	241	0.00387596899224806	0.467054263565891	-1.293	0.511657576935572	5.72345919724259e-36	0	0.188469177350077	0.194573749918314	516	luad	Lung Adenocarcinoma
PARP16	15q	810	0.29	1	0.36	0.581	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	23	0.00399201596806387	0.0459081836327345	1.21	1	12	-1.116	0.00199600798403194	0.0239520958083832	0.224014050858608	4.28276633741024e-07	0	0.460366333810931	0.452905693507816	501	1	126	0.00199600798403194	0.251497005988024	1.054	1	137	0.00199600798403194	0.273453093812375	-1.116	0.564309694618703	2.66127659132616e-43	0	0.431535984183491	0.42912442298411	501	lusc	Lung Squamous Cell Carcinoma
PARP16	15q	810	0.12	0.997	0.15	0.907	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	5	0.0229885057471264	0.0574712643678161	0.682	0	1	-0.561	0	0.0114942528735632	0.200437644163282	0.064254664663465	0	0	0	87	2	16	0.0229885057471264	0.183908045977011	1.456	0	7	0	0.0804597701149425	-0.964	0.458765644246477	8.89686099500128e-06	0	0.458012823068649	0.482070055721805	87	meso	 Mesothelioma
PARP16	15q	810	0.12	1	0.52	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	48	0.0276338514680484	0.0829015544041451	2.336	1	43	-1.047	0.00172711571675302	0.07426597582038	0.334534282994403	3.99222061091326e-11	0.792930200068649	0.360302402979588	0.47360968316958	579	10	68	0.0172711571675302	0.117443868739206	2.171	2	293	0.00345423143350604	0.506044905008636	-1.047	0.579458434228359	1.44463654008256e-34	0.563780779290796	0.168587305128023	0.225043515722705	579	ov	Ovarian Serous Cystadenocarcinoma
PARP16	15q	810	0.1	1	0.18	0.156	chr15:54962553-102531392	0.20695	0.20695	15q26.1	NA	469	47568839	all within	chr15:65526798-65592956	2	3	0.0108695652173913	0.016304347826087	0.809	0	3	-0.674	0	0.016304347826087	0.239941253791092	0.00133900545897415	0	0	0	184	3	16	0.016304347826087	0.0869565217391304	0.852	0	33	0	0.179347826086957	-0.768	0.384436892347314	1.38187329434528e-07	0	0.305696140997945	0.413546450673537	184	paad	Pancreatic Adenocarcinoma
PARP16	15q	810	0.08	0.952	0.03	0.999	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	162	0	13	0	0.0802469135802469	0.831	0	4	0	0.0246913580246914	-0.84	0.275184785863971	0.000410938464957294	0	0.170782219922968	0.170782219922968	162	pcpg	Pheochromocytoma and Paraganglioma
PARP16	15q	810	0.01	1	0.07	0.00534	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	0.00203252032520325	0.0040650406504065	0.827	4	6	-0.912	0.00813008130081301	0.0121951219512195	0.176544080269439	8.67805033085138e-05	0	0	0	492	1	4	0.00203252032520325	0.00813008130081301	0.858	2	43	0.0040650406504065	0.0873983739837398	-0.912	0.238771170127505	9.09156464487802e-08	0	0	0	492	prad	Prostate Adenocarcinoma
PARP16	15q	810	0.04	1	0.45	7.58e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	0.0303030303030303	0.696	0	5	-0.639	0	0.0303030303030303	0.0106893539280378	0.891941957409036	0	0	0	165	0	6	0	0.0363636363636364	0.696	0	73	0	0.442424242424242	-0.854	0.480751088719524	7.25529414089237e-11	0	0	0	165	read	Rectum Adenocarcinoma
PARP16	15q	810	0.29	0.645	0.24	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	15	0.00389105058365759	0.0583657587548638	1.66	2	8	-1.325	0.00778210116731518	0.0311284046692607	0.117847673396741	0.0602193720898688	0	0.446252452882188	0.462715559990893	257	2	70	0.00778210116731518	0.272373540856031	1.97	0	44	0	0.171206225680934	-0.912	0.505824771080427	5.69559651050361e-18	0	0.325487394518509	0.345879636822996	257	sarc	Sarcoma
PARP16	15q	810	0.27	1	0.19	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	17	0.00817438692098093	0.0463215258855586	2.041	2	6	-1.373	0.00544959128065395	0.0163487738419619	0.144015982628149	0.00577719828755654	0	0.32511112159042	0.387819582895148	367	1	94	0.00272479564032698	0.256130790190736	1.706	0	48	0	0.130790190735695	-0.968	0.429823763727985	6.88316676157478e-18	0	0.418454644821385	0.417686663931681	367	skcm	Skin Cutaneous Melanoma
PARP16	15q	810	0.11	1	0.23	0.0936	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	7	0.00453514739229025	0.0158730158730159	0.917	2	13	-0.744	0.00453514739229025	0.0294784580498866	0.169351763060058	0.00100929015324333	0	0	0	441	2	42	0.00453514739229025	0.0952380952380952	1.44	1	98	0.00226757369614512	0.222222222222222	-0.766	0.336784064367087	2.26773993545155e-11	0	0.183146619081955	0.194945983380902	441	stad	Stomach Adenocarcinoma
PARP16	15q	810	0.42	0.0161	0.29	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0.00666666666666667	0.37	0	4	-0.504	0	0.0266666666666667	0.179382600216752	0.0280598517625832	0	0	0	150	0	52	0	0.346666666666667	0.784	0	32	0	0.213333333333333	-0.569	0.673428296244969	3.67875267142743e-21	0	0.523305929098676	0.523305929098676	150	tgct	Testicular Germ Cell Tumors
PARP16	15q	810	0	0.995	0.02	0.995	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	499	0	0	0	0	0.045	0	8	0	0.0160320641282565	-0.811	0.0266570423919936	0.554462479634983	0	0	0	499	thca	Thyroid Carcinoma
PARP16	15q	810	0.1	0.0337	0.02	0.981	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	123	0	12	0	0.0975609756097561	0.701	0	2	0	0.016260162601626	-0.367	0.0865157422972107	0.351571572971798	0	-0.044775744152135	-0.044775744152135	123	thym	Thymoma
PARP16	15q	810	0.02	1	0.21	3.29e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	7	0.00742115027829314	0.012987012987013	1.076	3	17	-3.124	0.00556586270871985	0.0315398886827458	0.180527010442272	2.48518360030896e-05	0	0	0.311220987193531	539	3	11	0.00556586270871985	0.0204081632653061	0.965	2	123	0.00371057513914657	0.228200371057514	-0.95	0.46406849208195	3.85797757151581e-30	0	0.310148360588165	0.405287697957053	539	ucec	Uterine Corpus Endometrial Carcinoma
PARP16	15q	810	0.17	0.999	0.63	0.0063	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0.0178571428571429	0.0178571428571429	1.293	1	6	-1.348	0.0178571428571429	0.107142857142857	0.0473169545516903	0.731565268562161	0	0	0	56	0	3	0	0.0535714285714286	0.493	0	37	0	0.660714285714286	-1.173	0.546422065486134	1.59128534917172e-05	0	0	0	56	ucs	Uterine Carcinosarcoma
